rank,mean_auroc,std_auroc,params,param_path_smooth,param_num_leaves,param_n_estimators,param_min_child_samples,param_learning_rate,param_lambda_l2,param_lambda_l1,param_feature_fraction,param_extra_trees,param_bagging_fraction
12586,0.8013564133699465,0.018261014653512795,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,5,0.05,0.1,1.0,0.6,True,0.7
12587,0.8013533500334418,0.01792098397534185,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,10,0.01,0.1,1.0,0.2,True,0.9
12588,0.8013533500334418,0.01792098397534185,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,10,0.01,0.1,1.0,0.2,True,0.7
12589,0.8013501919929963,0.02274068920330692,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,1000,30,0.05,1.0,1.0,0.2,True,0.7
12590,0.8013501919929963,0.02274068920330692,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,15,1000,30,0.05,1.0,1.0,0.2,True,0.9
12591,0.8013501919929963,0.02274068920330692,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,1000,30,0.05,1.0,1.0,0.2,True,0.7
12592,0.8013501919929963,0.02274068920330692,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,15,1000,30,0.05,1.0,1.0,0.2,True,0.7
12593,0.8013501919929963,0.02274068920330692,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,1000,30,0.05,1.0,1.0,0.2,True,0.9
12594,0.8013501919929963,0.02274068920330692,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,31,1000,30,0.05,1.0,1.0,0.2,True,0.9
12595,0.8013473516452925,0.020047215055150454,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,1000,5,0.05,0.1,0.0,0.6,True,0.7
12596,0.8013464545897957,0.012158711372138687,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,2000,30,0.05,0.0,1.0,0.6,False,0.9
12597,0.8013464545897957,0.012158711372138687,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,1000,30,0.05,0.0,1.0,0.6,False,0.7
12598,0.8013464545897957,0.012158711372138687,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,2000,30,0.05,0.0,1.0,0.6,False,0.7
12599,0.8013464545897957,0.012158711372138687,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,1000,30,0.05,0.0,1.0,0.6,False,0.9
12600,0.801344661694506,0.023989102373348295,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,1000,10,0.05,0.1,1.0,0.4,True,0.7
12601,0.801344661694506,0.023989102373348295,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,10,0.05,0.1,1.0,0.4,True,0.9
12602,0.8013434457658555,0.02468666784037811,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,2000,5,0.05,0.1,0.1,0.4,True,0.9
12603,0.8013434457658555,0.02468666784037811,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,2000,5,0.05,0.1,0.1,0.4,True,0.7
12604,0.8013388898466886,0.020737849095032932,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,1000,20,0.05,1.0,0.5,0.4,True,0.7
12605,0.8013388898466886,0.020737849095032932,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,1000,20,0.05,1.0,0.5,0.4,True,0.9
12606,0.8013349463113174,0.010129086310403544,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,1000,10,0.05,0.1,0.1,0.6,False,0.9
12607,0.8013349463113174,0.010129086310403544,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,1000,10,0.05,0.1,0.1,0.6,False,0.7
12608,0.8013349463113174,0.010129086310403544,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,2000,10,0.05,0.1,0.1,0.6,False,0.7
12609,0.8013349463113174,0.010129086310403544,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,2000,10,0.05,0.1,0.1,0.6,False,0.9
12610,0.801333118443685,0.014062910118715908,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,15,2000,10,0.05,1.0,0.5,0.6,False,0.9
12611,0.801333118443685,0.014062910118715908,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,15,1000,10,0.05,1.0,0.5,0.6,False,0.7
12612,0.801333118443685,0.014062910118715908,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,15,1000,10,0.05,1.0,0.5,0.6,False,0.9
12613,0.801333118443685,0.014062910118715908,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,15,2000,10,0.05,1.0,0.5,0.6,False,0.7
12614,0.8013318766404343,0.020806978891191173,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,7,1000,20,0.05,1.0,0.1,0.4,False,0.9
12615,0.8013318766404343,0.020806978891191173,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,7,1000,20,0.05,1.0,0.1,0.4,False,0.7
12616,0.8013285362051035,0.024801100725612275,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,20,0.05,0.1,0.1,0.6,True,0.9
12617,0.8013285362051035,0.024801100725612275,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,20,0.05,0.1,0.1,0.6,True,0.7
12618,0.8013285362051035,0.024801100725612275,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,20,0.05,0.1,0.1,0.6,True,0.7
12619,0.8013285362051035,0.024801100725612275,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,20,0.05,0.1,0.1,0.6,True,0.9
12620,0.8013281520188485,0.008024254396530374,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,1000,5,0.05,1.0,0.5,0.6,False,0.7
12621,0.8013281520188485,0.008024254396530374,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,2000,5,0.05,1.0,0.5,0.6,False,0.7
12622,0.8013281520188485,0.008024254396530374,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,1000,5,0.05,1.0,0.5,0.6,False,0.9
12623,0.8013279434152007,0.008326618501271305,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,1000,5,0.01,0.1,0.0,0.4,False,0.7
12624,0.8013279434152007,0.008326618501271305,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,1000,5,0.01,0.1,0.0,0.4,False,0.9
12625,0.8013248102148862,0.026441818346757847,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,2000,5,0.01,1.0,0.0,0.2,True,0.7
12626,0.8013248102148862,0.026441818346757847,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,2000,5,0.01,1.0,0.0,0.2,True,0.9
12627,0.80132276083884,0.023854741149538495,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,7,2000,30,0.01,1.0,0.5,0.2,True,0.7
12628,0.80132276083884,0.023854741149538495,"{'path_smooth': 0, 'num_leaves': 7, 'n_estimators': 2000, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,7,2000,30,0.01,1.0,0.5,0.2,True,0.9
12629,0.8013206302304818,0.02015195380930299,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,2000,10,0.05,0.1,0.0,0.4,True,0.9
12630,0.8013206302304818,0.02015195380930299,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,2000,10,0.05,0.1,0.0,0.4,True,0.7
12631,0.8013200202942681,0.009963048966219237,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,1000,10,0.05,0.0,1.0,0.4,False,0.7
12632,0.8013200202942681,0.009963048966219237,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,1000,10,0.05,0.0,1.0,0.4,False,0.9
12633,0.8013200202942681,0.009963048966219237,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,2000,10,0.05,0.0,1.0,0.4,False,0.7
12634,0.8013200202942681,0.009963048966219237,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,2000,10,0.05,0.0,1.0,0.4,False,0.9
12635,0.8013186058941815,0.01718726644478608,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,2000,5,0.05,1.0,0.5,0.6,True,0.9
12636,0.8013186058941815,0.01718726644478608,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,2000,5,0.05,1.0,0.5,0.6,True,0.7
12637,0.8013182472277782,0.017604259629749514,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,2000,20,0.05,0.1,0.1,0.6,False,0.9
12638,0.8013182472277782,0.017604259629749514,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,1000,20,0.05,0.1,0.1,0.6,False,0.7
12639,0.8013182472277782,0.017604259629749514,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,1000,20,0.05,0.1,0.1,0.6,False,0.9
12640,0.8013182472277782,0.017604259629749514,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 2000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,2000,20,0.05,0.1,0.1,0.6,False,0.7
12641,0.8013152395169769,0.019958655062045177,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",10,15,1000,10,0.05,0.1,0.0,0.4,True,0.9
12642,0.8013152395169769,0.019958655062045177,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",10,15,1000,10,0.05,0.1,0.0,0.4,True,0.7
12643,0.8013145388856667,0.023100619692973685,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,7,1000,20,0.05,1.0,0.1,0.2,True,0.7
12644,0.8013145388856667,0.023100619692973685,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,7,1000,20,0.05,1.0,0.1,0.2,True,0.9
12645,0.8013145313914622,0.011610914060991991,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,2000,5,0.01,0.0,1.0,0.6,False,0.9
12646,0.8013145313914622,0.011610914060991991,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 2000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,2000,5,0.01,0.0,1.0,0.6,False,0.7
12647,0.8013145313914622,0.011610914060991991,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,63,1000,5,0.01,0.0,1.0,0.6,False,0.9
12648,0.8013145313914622,0.011610914060991991,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,63,1000,5,0.01,0.0,1.0,0.6,False,0.7
12649,0.8013143632710774,0.019438625774446452,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,10,0.05,0.0,0.5,0.6,True,0.9
12650,0.8013143632710774,0.019438625774446452,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,10,0.05,0.0,0.5,0.6,True,0.7
12651,0.8013143632710774,0.019438625774446452,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,10,0.05,0.0,0.5,0.6,True,0.7
12652,0.8013143632710774,0.019438625774446452,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,10,0.05,0.0,0.5,0.6,True,0.9
12653,0.8013115225013511,0.029045585222892956,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,1000,5,0.05,0.1,0.0,0.6,True,0.7
12654,0.8013115225013511,0.029045585222892956,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,1000,5,0.05,0.1,0.0,0.6,True,0.9
12655,0.8013107869649719,0.02502321575269425,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",10,15,1000,10,0.05,1.0,0.5,0.2,True,0.7
12656,0.8013107869649719,0.02502321575269425,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",10,15,1000,10,0.05,1.0,0.5,0.2,True,0.9
12657,0.8013107363950812,0.025932128433130683,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,1000,30,0.05,0.1,1.0,0.2,True,0.9
12658,0.8013107363950812,0.025932128433130683,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,30,0.05,0.1,1.0,0.2,True,0.7
12659,0.8013107363950812,0.025932128433130683,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,30,0.05,0.1,1.0,0.2,True,0.9
12660,0.8013107363950812,0.025932128433130683,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,30,0.05,0.1,1.0,0.2,True,0.9
12661,0.8013107363950812,0.025932128433130683,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,30,0.05,0.1,1.0,0.2,True,0.7
12662,0.8013107363950812,0.025932128433130683,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,1000,30,0.05,0.1,1.0,0.2,True,0.7
12663,0.8012965226550259,0.01325630388236478,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,15,1000,5,0.05,1.0,0.5,0.6,False,0.9
