rank,mean_auroc,std_auroc,params,param_path_smooth,param_num_leaves,param_n_estimators,param_min_child_samples,param_learning_rate,param_lambda_l2,param_lambda_l1,param_feature_fraction,param_extra_trees,param_bagging_fraction
19280,0.7011215579338512,0.10922921633777243,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,1000,5,0.05,1.0,0.5,0.2,False,0.9
19281,0.7011186978244868,0.1098924167900974,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,500,5,0.05,0.1,0.5,0.6,True,0.7
19282,0.7011186978244868,0.1098924167900974,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,500,5,0.05,0.1,0.5,0.6,True,0.9
19283,0.7011170450892562,0.10626205876871199,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,15,1000,5,0.01,0.1,0.5,0.6,False,0.7
19284,0.7011166330149112,0.10695070479979585,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,500,30,0.05,0.0,1.0,0.4,True,0.7
19285,0.7011166330149112,0.10695070479979585,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,500,30,0.05,0.0,1.0,0.4,True,0.9
19286,0.7011166330149112,0.10695070479979585,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,500,30,0.05,0.0,1.0,0.4,True,0.9
19287,0.7011166330149112,0.10695070479979585,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,500,30,0.05,0.0,1.0,0.4,True,0.9
19288,0.7011166330149112,0.10695070479979585,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,500,30,0.05,0.0,1.0,0.4,True,0.7
19289,0.7011166330149112,0.10695070479979585,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,500,30,0.05,0.0,1.0,0.4,True,0.7
19290,0.7011151287684579,0.10714230393930359,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,1000,5,0.01,1.0,0.5,0.6,False,0.9
19291,0.7011151287684579,0.10714230393930359,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,1000,5,0.01,1.0,0.5,0.6,False,0.7
19292,0.7011144716534097,0.10566432822863789,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,10,0.05,0.0,0.1,0.6,True,0.9
19293,0.7011144716534097,0.10566432822863789,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,10,0.05,0.0,0.1,0.6,True,0.7
19294,0.7011140992744503,0.11123038356966275,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,500,30,0.05,0.1,0.1,0.2,False,0.9
19295,0.7011140992744503,0.11123038356966275,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,500,30,0.05,0.1,0.1,0.2,False,0.7
19296,0.7011124671847525,0.10453711964997048,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,500,5,0.05,0.1,0.0,0.4,True,0.7
19297,0.7011124671847525,0.10453711964997048,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,500,5,0.05,0.1,0.0,0.4,True,0.9
19298,0.701109518759806,0.10668186513652764,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,500,10,0.05,0.0,1.0,0.4,False,0.7
19299,0.701109518759806,0.10668186513652764,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 1, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,500,10,0.05,0.0,1.0,0.4,False,0.9
19300,0.7011035680937696,0.10966460208072754,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,500,5,0.05,0.0,0.5,0.4,False,0.7
19301,0.7011035680937696,0.10966460208072754,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,1000,5,0.05,0.0,0.5,0.4,False,0.9
19302,0.7011035680937696,0.10966460208072754,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",10,15,1000,5,0.05,0.0,0.5,0.4,False,0.7
19303,0.7011035680937696,0.10966460208072754,"{'path_smooth': 10, 'num_leaves': 15, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0.5, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",10,15,500,5,0.05,0.0,0.5,0.4,False,0.9
19304,0.7011011853341695,0.10900877126868723,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,500,20,0.05,0.1,0.1,0.6,True,0.9
19305,0.7011011853341695,0.10900877126868723,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,500,20,0.05,0.1,0.1,0.6,True,0.9
19306,0.7011011853341695,0.10900877126868723,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,500,20,0.05,0.1,0.1,0.6,True,0.7
19307,0.7011011853341695,0.10900877126868723,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",0,63,500,20,0.05,0.1,0.1,0.6,True,0.7
19308,0.7011009537737789,0.10142609641417713,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",1,15,1000,5,0.05,0.1,0.0,0.2,True,0.7
19309,0.7011009537737789,0.10142609641417713,"{'path_smooth': 1, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",1,15,1000,5,0.05,0.1,0.0,0.2,True,0.9
19310,0.7011004365377387,0.09549770266550157,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,1000,20,0.05,1.0,1.0,0.1,True,0.7
19311,0.7011004365377387,0.09549770266550157,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,1000,20,0.05,1.0,1.0,0.1,True,0.9
19312,0.7011004365377387,0.09549770266550157,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.9}",10,31,1000,20,0.05,1.0,1.0,0.1,True,0.9
19313,0.7011004365377387,0.09549770266550157,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 1, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.7}",10,31,1000,20,0.05,1.0,1.0,0.1,True,0.7
19314,0.7010986774067102,0.11017242363146484,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,63,1000,5,0.05,0.1,0.1,0.6,True,0.9
19315,0.7010986774067102,0.11017242363146484,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,63,1000,5,0.05,0.1,0.1,0.6,True,0.7
19316,0.7010977458857955,0.10307592555118888,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.9}",1,31,1000,5,0.01,0.1,0.0,0.1,True,0.9
19317,0.7010977458857955,0.10307592555118888,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.7}",1,31,1000,5,0.01,0.1,0.0,0.1,True,0.7
19318,0.7010971465032187,0.11528858127064863,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,31,1000,10,0.01,1.0,0.5,0.2,False,0.7
19319,0.7010971465032187,0.11528858127064863,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,31,1000,10,0.01,1.0,0.5,0.2,False,0.9
19320,0.7010943689135882,0.10399483966496048,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.7}",1,7,500,5,0.05,1.0,0.0,0.6,True,0.7
19321,0.7010943689135882,0.10399483966496048,"{'path_smooth': 1, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.6, 'extra_trees': True, 'bagging_fraction': 0.9}",1,7,500,5,0.05,1.0,0.0,0.6,True,0.9
19322,0.7010928053435956,0.10568024637526734,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,15,1000,5,0.05,1.0,0.5,0.2,True,0.7
19323,0.7010928053435956,0.10568024637526734,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,15,1000,5,0.05,1.0,0.5,0.2,True,0.9
19324,0.7010913303389541,0.1086288474386483,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,500,10,0.05,1.0,0.0,0.4,False,0.9
19325,0.7010912429241346,0.10778195462919549,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,500,10,0.01,0.0,0.1,0.6,False,0.9
19326,0.7010912429241346,0.10778195462919549,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0, 'lambda_l1': 0.1, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,500,10,0.01,0.0,0.1,0.6,False,0.7
19327,0.7010891695744345,0.1117799667024926,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.7}",10,63,1000,10,0.05,0.0,0.0,0.4,True,0.7
19328,0.7010891695744345,0.1117799667024926,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': True, 'bagging_fraction': 0.9}",10,63,1000,10,0.05,0.0,0.0,0.4,True,0.9
19329,0.7010872414373126,0.10191199986550137,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,500,30,0.05,0.1,0.1,0.2,True,0.9
19330,0.7010872414373126,0.10191199986550137,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,500,30,0.05,0.1,0.1,0.2,True,0.7
19331,0.7010872414373126,0.10191199986550137,"{'path_smooth': 0, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,63,500,30,0.05,0.1,0.1,0.2,True,0.9
19332,0.7010792561758887,0.10873163455599556,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",10,7,500,20,0.05,0.1,0.5,0.2,False,0.9
19333,0.7010792561758887,0.10873163455599556,"{'path_smooth': 10, 'num_leaves': 7, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",10,7,500,20,0.05,0.1,0.5,0.2,False,0.7
19334,0.7010754627454597,0.09803774463979453,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,500,10,0.05,0.0,0.0,0.2,True,0.7
19335,0.7010754627454597,0.09803774463979453,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 0, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,500,10,0.05,0.0,0.0,0.2,True,0.9
19336,0.7010750888489818,0.08869613422727438,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.7}",0,31,500,10,0.01,0.1,0.0,0.1,True,0.7
19337,0.7010750888489818,0.08869613422727438,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 10, 'learning_rate': 0.01, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': True, 'bagging_fraction': 0.9}",0,31,500,10,0.01,0.1,0.0,0.1,True,0.9
19338,0.7010742176169028,0.1098390755024306,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,31,1000,5,0.05,1.0,0.5,0.6,False,0.7
19339,0.7010742176169028,0.1098390755024306,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,31,1000,5,0.05,1.0,0.5,0.6,False,0.9
19340,0.7010742176169028,0.1098390755024306,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,31,500,5,0.05,1.0,0.5,0.6,False,0.7
19341,0.7010741030515943,0.09733989122656869,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,63,500,30,0.01,1.0,0.0,0.1,False,0.9
19342,0.7010741030515943,0.09733989122656869,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.9}",10,31,500,30,0.01,1.0,0.0,0.1,False,0.9
19343,0.7010741030515943,0.09733989122656869,"{'path_smooth': 10, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,63,500,30,0.01,1.0,0.0,0.1,False,0.7
19344,0.7010741030515943,0.09733989122656869,"{'path_smooth': 10, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 30, 'learning_rate': 0.01, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.1, 'extra_trees': False, 'bagging_fraction': 0.7}",10,31,500,30,0.01,1.0,0.0,0.1,False,0.7
19345,0.701072158833662,0.11069737396971248,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,63,500,20,0.05,0.1,0.0,0.2,False,0.7
19346,0.701072158833662,0.11069737396971248,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,31,500,20,0.05,0.1,0.0,0.2,False,0.9
19347,0.701072158833662,0.11069737396971248,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",1,63,500,20,0.05,0.1,0.0,0.2,False,0.9
19348,0.701072158833662,0.11069737396971248,"{'path_smooth': 1, 'num_leaves': 31, 'n_estimators': 500, 'min_child_samples': 20, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,31,500,20,0.05,0.1,0.0,0.2,False,0.7
19349,0.7010714992272724,0.10507939268634202,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,63,500,5,0.05,0.1,0.5,0.6,False,0.7
19350,0.7010714992272724,0.10507939268634202,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,63,1000,5,0.05,0.1,0.5,0.6,False,0.9
19351,0.7010714992272724,0.10507939268634202,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 500, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.9}",1,63,500,5,0.05,0.1,0.5,0.6,False,0.9
19352,0.7010714992272724,0.10507939268634202,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 0.5, 'feature_fraction': 0.6, 'extra_trees': False, 'bagging_fraction': 0.7}",1,63,1000,5,0.05,0.1,0.5,0.6,False,0.7
19353,0.7010693765723591,0.11376171097374102,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.7}",0,31,1000,5,0.05,1.0,0.0,0.4,False,0.7
19354,0.7010693765723591,0.11376171097374102,"{'path_smooth': 0, 'num_leaves': 31, 'n_estimators': 1000, 'min_child_samples': 5, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0, 'feature_fraction': 0.4, 'extra_trees': False, 'bagging_fraction': 0.9}",0,31,1000,5,0.05,1.0,0.0,0.4,False,0.9
19355,0.7010688538141667,0.10639554855963265,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",0,15,1000,30,0.05,0.1,1.0,0.2,False,0.7
19356,0.7010688538141667,0.10639554855963265,"{'path_smooth': 0, 'num_leaves': 15, 'n_estimators': 1000, 'min_child_samples': 30, 'learning_rate': 0.05, 'lambda_l2': 0.1, 'lambda_l1': 1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.9}",0,15,1000,30,0.05,0.1,1.0,0.2,False,0.9
19357,0.701066472969547,0.11484850820270937,"{'path_smooth': 1, 'num_leaves': 63, 'n_estimators': 1000, 'min_child_samples': 10, 'learning_rate': 0.05, 'lambda_l2': 1, 'lambda_l1': 0.1, 'feature_fraction': 0.2, 'extra_trees': False, 'bagging_fraction': 0.7}",1,63,1000,10,0.05,1.0,0.1,0.2,False,0.7
